Doctor_ID,Specialization,Subspecialty,Experience_Years,Max_Patients_Per_Hour,Critical_Case_Certified,Performance_Score,Preferred_Case_Types,Consultation_Fee,Availability_Hours_Per_Week
DOC08758,Surgery,General,14,2,Yes,9.1,Surgery Cases,3497,52
DOC08759,Surgery,General,20,2,Yes,10.0,Surgery Cases,1370,79
DOC08760,Surgery,Thoracic,22,2,Yes,10.0,Surgery Cases,4581,73
DOC08761,Surgery,Trauma,4,2,Yes,6.6,Surgery Cases,3288,65
DOC08762,Surgery,Cardiac,15,2,Yes,9.9,Surgery Cases,1238,67
DOC08763,Surgery,Trauma,4,2,Yes,5.9,Surgery Cases,530,41
DOC08764,Surgery,Thoracic,8,2,Yes,6.9,Surgery Cases,2186,75
DOC08765,Surgery,Vascular,20,2,Yes,10.0,Surgery Cases,3997,73
DOC08766,Surgery,Trauma,14,2,Yes,9.7,Surgery Cases,3588,65
DOC08767,Surgery,Trauma,13,2,Yes,7.9,Surgery Cases,3755,74
DOC08768,Surgery,Vascular,21,2,Yes,10.0,Surgery Cases,837,71
DOC08769,Surgery,Thoracic,15,2,Yes,8.3,Surgery Cases,2385,53
DOC08770,Surgery,Cardiac,2,2,Yes,5.7,Surgery Cases,1728,53
DOC08771,Surgery,Trauma,1,2,Yes,6.1,Surgery Cases,2853,55
DOC08772,Surgery,Thoracic,6,2,Yes,6.5,Surgery Cases,4923,41
DOC08773,Surgery,Vascular,8,2,Yes,7.3,Surgery Cases,2783,49
DOC08774,Surgery,Vascular,6,2,Yes,6.1,Surgery Cases,4831,63
DOC08775,Surgery,Cardiac,3,2,No,5.6,Surgery Cases,4919,68
DOC08776,Surgery,Cardiac,2,2,No,6.5,Surgery Cases,2010,61
DOC08777,Surgery,Cardiac,11,2,Yes,8.7,Surgery Cases,2311,46
DOC08778,Surgery,General,10,2,Yes,7.9,Surgery Cases,3370,76
DOC08779,Surgery,Cardiac,3,2,No,7.1,Surgery Cases,2730,58
DOC08780,Surgery,Vascular,17,2,Yes,9.6,Surgery Cases,1962,47
DOC08781,Surgery,Cardiac,23,2,Yes,10.0,Surgery Cases,4059,41
DOC08782,Surgery,Vascular,1,2,Yes,6.5,Surgery Cases,3140,54
DOC08783,Surgery,Cardiac,2,2,No,5.6,Surgery Cases,4782,49
DOC08784,Surgery,General,11,2,Yes,7.9,Surgery Cases,4046,50
DOC08785,Surgery,General,24,2,Yes,10.0,Surgery Cases,3919,62
DOC08786,Surgery,Cardiac,1,2,Yes,6.4,Surgery Cases,4191,44
DOC08787,Surgery,Thoracic,4,2,No,7.1,Surgery Cases,3597,50
DOC08788,Surgery,Cardiac,21,2,Yes,10.0,Surgery Cases,1937,73
DOC08789,Surgery,Cardiac,13,2,Yes,9.5,Surgery Cases,2744,62
DOC08790,Surgery,Thoracic,4,2,Yes,6.6,Surgery Cases,3463,46
DOC08791,Surgery,Trauma,13,2,Yes,8.9,Surgery Cases,4265,56
DOC08792,Surgery,General,24,2,Yes,10.0,Surgery Cases,1845,66
DOC08793,Surgery,Thoracic,10,2,Yes,9.0,Surgery Cases,4121,45
DOC08794,Surgery,Vascular,12,2,Yes,7.7,Surgery Cases,4861,42
DOC08795,Surgery,Cardiac,9,2,Yes,7.0,Surgery Cases,3102,57
DOC08796,Surgery,Thoracic,7,2,Yes,7.3,Surgery Cases,614,62
DOC08797,Surgery,General,3,2,Yes,6.8,Surgery Cases,2206,40
DOC08798,Surgery,Thoracic,7,2,Yes,6.7,Surgery Cases,2883,72
DOC08799,Surgery,General,5,2,Yes,6.5,Surgery Cases,2323,52
DOC08800,Surgery,Thoracic,4,2,Yes,6.1,Surgery Cases,1654,50
DOC08801,Surgery,Trauma,17,2,Yes,10.0,Surgery Cases,1946,73
DOC08802,Surgery,Trauma,14,2,Yes,8.8,Surgery Cases,3327,54
DOC08803,Surgery,Thoracic,1,2,No,5.0,Surgery Cases,2148,60
DOC08804,Surgery,General,20,2,Yes,9.8,Surgery Cases,2400,51
DOC08805,Surgery,Cardiac,21,2,Yes,10.0,Surgery Cases,3700,75
DOC08806,Surgery,Trauma,7,2,Yes,8.2,Surgery Cases,2179,72
DOC08807,Surgery,Cardiac,4,2,Yes,6.8,Surgery Cases,2440,57
DOC08808,Surgery,Trauma,2,2,Yes,6.3,Surgery Cases,1813,69
DOC08809,Surgery,Cardiac,6,2,Yes,6.2,Surgery Cases,753,42
DOC08810,Surgery,Trauma,1,2,No,5.3,Surgery Cases,2708,74
DOC08811,Surgery,Trauma,5,2,Yes,6.8,Surgery Cases,3546,72
DOC08812,Surgery,Trauma,2,2,No,5.7,Surgery Cases,4100,43
DOC08813,Surgery,Vascular,12,2,Yes,8.8,Surgery Cases,1694,40
DOC08814,Surgery,Thoracic,4,2,Yes,6.9,Surgery Cases,4712,64
DOC08815,Surgery,Cardiac,3,2,No,6.8,Surgery Cases,4615,42
DOC08816,Surgery,General,28,2,Yes,10.0,Surgery Cases,1996,66
DOC08817,Surgery,General,6,2,Yes,6.9,Surgery Cases,3049,79
DOC08818,Surgery,General,22,2,Yes,10.0,Surgery Cases,828,54
DOC08819,Surgery,Vascular,4,2,Yes,6.5,Surgery Cases,2068,56
DOC08820,Surgery,Thoracic,3,2,No,6.5,Surgery Cases,4151,44
DOC08821,Surgery,General,14,2,Yes,8.4,Surgery Cases,3475,50
DOC08822,Surgery,Vascular,19,2,Yes,10.0,Surgery Cases,4938,71
DOC08823,Surgery,Cardiac,3,2,Yes,6.6,Surgery Cases,1014,42
DOC08824,Surgery,Cardiac,17,2,Yes,10.0,Surgery Cases,3376,74
DOC08825,Surgery,Trauma,8,2,Yes,7.0,Surgery Cases,2933,76
DOC08826,Surgery,Trauma,8,2,Yes,7.9,Surgery Cases,1601,45
DOC08827,Surgery,Cardiac,13,2,Yes,8.9,Surgery Cases,3483,69
DOC08828,Surgery,Vascular,9,2,Yes,7.6,Surgery Cases,2922,57
DOC08829,Surgery,General,5,2,Yes,5.9,Surgery Cases,1159,57
DOC08830,Surgery,General,8,2,Yes,6.6,Surgery Cases,2092,63
DOC08831,Surgery,Thoracic,5,2,Yes,5.8,Surgery Cases,663,70
DOC08832,Surgery,General,15,2,Yes,10.0,Surgery Cases,1595,43
DOC08833,Surgery,General,8,2,Yes,6.9,Surgery Cases,4831,61
DOC08834,Surgery,General,22,2,Yes,10.0,Surgery Cases,2955,67
DOC08835,Surgery,General,3,2,No,6.8,Surgery Cases,2952,60
DOC08836,Surgery,Thoracic,2,2,No,5.5,Surgery Cases,2393,67
DOC08837,Surgery,Trauma,2,2,Yes,6.0,Surgery Cases,1651,67
DOC08838,Surgery,Trauma,4,2,Yes,6.1,Surgery Cases,513,41
DOC08839,Surgery,Thoracic,7,2,Yes,7.5,Surgery Cases,632,53
DOC08840,Surgery,Vascular,28,2,Yes,10.0,Surgery Cases,4675,42
DOC08841,Surgery,Vascular,10,2,Yes,7.3,Surgery Cases,3406,55
DOC08842,Surgery,Cardiac,8,2,Yes,8.0,Surgery Cases,1483,50
DOC08843,Surgery,General,4,2,No,7.4,Surgery Cases,4795,44
DOC08844,Surgery,Thoracic,6,2,Yes,6.6,Surgery Cases,2151,51
DOC08845,Surgery,Trauma,5,2,Yes,7.6,Surgery Cases,2368,72
DOC08846,Surgery,Thoracic,22,2,Yes,10.0,Surgery Cases,1366,72
DOC08847,Surgery,Trauma,2,2,No,6.9,Surgery Cases,2371,50
DOC08848,Surgery,Cardiac,4,2,Yes,6.5,Surgery Cases,639,77
DOC08849,Surgery,Vascular,6,2,Yes,7.6,Surgery Cases,2154,54
DOC08850,Surgery,Cardiac,17,2,Yes,9.3,Surgery Cases,917,48
DOC08851,Surgery,Vascular,12,2,Yes,8.8,Surgery Cases,1996,68
DOC08852,Surgery,Cardiac,1,2,No,6.4,Surgery Cases,3994,56
DOC08853,Surgery,General,10,2,Yes,8.1,Surgery Cases,1719,72
DOC08854,Surgery,Trauma,6,2,Yes,6.9,Surgery Cases,3419,75
DOC08855,Surgery,Vascular,5,2,Yes,6.2,Surgery Cases,4841,45
DOC08856,Surgery,Vascular,1,2,No,6.2,Surgery Cases,3414,52
DOC08857,Surgery,Thoracic,1,2,No,6.5,Surgery Cases,833,72
DOC08858,Surgery,Trauma,2,2,No,5.4,Surgery Cases,3925,57
DOC08859,Surgery,Thoracic,14,2,Yes,8.4,Surgery Cases,2190,57
DOC08860,Surgery,Cardiac,24,2,Yes,10.0,Surgery Cases,4765,46
DOC08861,Surgery,Trauma,6,2,Yes,6.9,Surgery Cases,2442,43
DOC08862,Surgery,General,5,2,Yes,6.1,Surgery Cases,3729,76
DOC08863,Surgery,Thoracic,18,2,Yes,9.5,Surgery Cases,4303,51
DOC08864,Surgery,Vascular,17,2,Yes,9.5,Surgery Cases,1208,76
DOC08865,Surgery,Thoracic,3,2,Yes,6.1,Surgery Cases,2469,58
DOC08866,Surgery,Trauma,8,2,Yes,6.6,Surgery Cases,3921,42
DOC08867,Surgery,Cardiac,10,2,Yes,8.3,Surgery Cases,3340,67
DOC08868,Surgery,Vascular,14,2,Yes,8.4,Surgery Cases,1905,67
DOC08869,Surgery,Trauma,14,2,Yes,9.7,Surgery Cases,3044,64
DOC08870,Surgery,Cardiac,4,2,No,5.7,Surgery Cases,977,54
DOC08871,Surgery,General,20,2,Yes,10.0,Surgery Cases,952,77
DOC08872,Surgery,General,10,2,Yes,7.4,Surgery Cases,2788,60
DOC08873,Surgery,Thoracic,18,2,Yes,9.1,Surgery Cases,3594,64
DOC08874,Surgery,Vascular,4,2,Yes,5.7,Surgery Cases,4675,63
DOC08875,Surgery,Thoracic,15,2,Yes,9.9,Surgery Cases,3093,76
DOC08876,Surgery,Trauma,14,2,Yes,9.0,Surgery Cases,4535,76
DOC08877,Surgery,Thoracic,2,2,No,6.2,Surgery Cases,2382,60
DOC08878,Surgery,Vascular,2,2,Yes,5.1,Surgery Cases,1954,43
DOC08879,Surgery,Trauma,10,2,Yes,7.1,Surgery Cases,3415,57
DOC08880,Surgery,Cardiac,2,2,No,6.9,Surgery Cases,3981,54
DOC08881,Surgery,Vascular,6,2,Yes,6.6,Surgery Cases,2609,75
DOC08882,Surgery,Vascular,5,2,Yes,7.0,Surgery Cases,1339,77
DOC08883,Surgery,Cardiac,8,2,Yes,7.6,Surgery Cases,4018,48
DOC08884,Surgery,Thoracic,14,2,Yes,9.3,Surgery Cases,3722,69
DOC08885,Surgery,Cardiac,6,2,Yes,7.6,Surgery Cases,4250,62
DOC08886,Surgery,Trauma,5,2,Yes,6.9,Surgery Cases,1815,54
DOC08887,Surgery,Thoracic,8,2,Yes,7.7,Surgery Cases,4649,57
DOC08888,Surgery,Vascular,1,2,Yes,6.4,Surgery Cases,3296,71
DOC08889,Surgery,General,9,2,Yes,8.3,Surgery Cases,1672,59
DOC08890,Surgery,General,14,2,Yes,8.5,Surgery Cases,4335,58
DOC08891,Surgery,Trauma,6,2,Yes,7.8,Surgery Cases,4760,56
DOC08892,Surgery,Thoracic,3,2,Yes,5.8,Surgery Cases,1896,57
DOC08893,Surgery,Trauma,1,2,No,6.1,Surgery Cases,3922,62
DOC08894,Surgery,General,15,2,Yes,9.9,Surgery Cases,1855,75
DOC08895,Surgery,Vascular,21,2,Yes,10.0,Surgery Cases,3885,55
DOC08896,Surgery,Cardiac,4,2,Yes,6.3,Surgery Cases,1506,56
DOC08897,Surgery,Cardiac,34,2,Yes,10.0,Surgery Cases,2106,66
DOC08898,Surgery,General,8,2,Yes,7.8,Surgery Cases,3030,74
DOC08899,Surgery,Vascular,3,2,Yes,5.3,Surgery Cases,2725,45
DOC08900,Surgery,Cardiac,9,2,Yes,7.6,Surgery Cases,1685,72
DOC08901,Surgery,General,4,2,No,5.8,Surgery Cases,3376,67
DOC08902,Surgery,Thoracic,10,2,Yes,8.0,Surgery Cases,4423,54
DOC08903,Surgery,Thoracic,11,2,Yes,8.3,Surgery Cases,4227,75
DOC08904,Surgery,Cardiac,11,2,Yes,7.7,Surgery Cases,1901,62
DOC08905,Surgery,General,1,2,Yes,5.3,Surgery Cases,1308,42
DOC08906,Surgery,General,39,2,Yes,10.0,Surgery Cases,1980,62
DOC08907,Surgery,Thoracic,8,2,Yes,6.8,Surgery Cases,3634,55
DOC08908,Surgery,Cardiac,6,2,Yes,6.1,Surgery Cases,4007,70
DOC08909,Surgery,Trauma,9,2,Yes,6.9,Surgery Cases,866,48
DOC08910,Surgery,Vascular,1,2,No,6.0,Surgery Cases,4944,54
DOC08911,Surgery,Trauma,14,2,Yes,9.7,Surgery Cases,940,65
DOC08912,Surgery,Vascular,2,2,No,5.1,Surgery Cases,1879,61
DOC08913,Surgery,Trauma,13,2,Yes,8.7,Surgery Cases,584,74
DOC08914,Surgery,Thoracic,17,2,Yes,10.0,Surgery Cases,3508,56
DOC08915,Surgery,Cardiac,19,2,Yes,10.0,Surgery Cases,4537,77
DOC08916,Surgery,Trauma,4,2,No,7.0,Surgery Cases,4419,60
DOC08917,Surgery,Thoracic,3,2,No,5.8,Surgery Cases,1363,64
DOC08918,Surgery,General,25,2,Yes,10.0,Surgery Cases,542,50
DOC08919,Surgery,Cardiac,4,2,No,6.9,Surgery Cases,2675,65
DOC08920,Surgery,General,19,2,Yes,10.0,Surgery Cases,3540,79
DOC08921,Surgery,General,5,2,Yes,6.2,Surgery Cases,2956,46
DOC08922,Surgery,Thoracic,6,2,Yes,7.8,Surgery Cases,1270,58
DOC08923,Surgery,General,2,2,No,5.2,Surgery Cases,858,51
DOC08924,Surgery,Cardiac,2,2,No,6.0,Surgery Cases,2020,74
DOC08925,Surgery,Cardiac,10,2,Yes,7.1,Surgery Cases,3053,73
DOC08926,Surgery,Cardiac,5,2,Yes,6.9,Surgery Cases,3274,61
DOC08927,Surgery,General,13,2,Yes,8.0,Surgery Cases,4979,52
DOC08928,Surgery,Thoracic,10,2,Yes,8.0,Surgery Cases,1313,41
DOC08929,Surgery,Cardiac,13,2,Yes,9.2,Surgery Cases,3300,40
DOC08930,Surgery,General,5,2,Yes,6.2,Surgery Cases,2955,54
DOC08931,Surgery,Thoracic,21,2,Yes,10.0,Surgery Cases,2454,73
DOC08932,Surgery,Vascular,8,2,Yes,7.7,Surgery Cases,782,42
DOC08933,Surgery,Vascular,9,2,Yes,7.6,Surgery Cases,1522,50
DOC08934,Surgery,Thoracic,23,2,Yes,10.0,Surgery Cases,1203,50
DOC08935,Surgery,General,6,2,Yes,7.6,Surgery Cases,931,46
DOC08936,Surgery,General,3,2,No,6.0,Surgery Cases,1953,55
DOC08937,Surgery,Cardiac,12,2,Yes,8.1,Surgery Cases,2676,76
DOC08938,Surgery,Trauma,1,2,Yes,5.0,Surgery Cases,2388,54
DOC08939,Surgery,General,11,2,Yes,7.6,Surgery Cases,3304,77
DOC08940,Surgery,General,2,2,No,6.3,Surgery Cases,2549,47
DOC08941,Surgery,Thoracic,13,2,Yes,9.7,Surgery Cases,3436,72
DOC08942,Surgery,Trauma,1,2,No,5.9,Surgery Cases,2083,64
DOC08943,Surgery,General,7,2,Yes,8.2,Surgery Cases,3145,45
DOC08944,Surgery,Cardiac,33,2,Yes,10.0,Surgery Cases,2658,66
DOC08945,Surgery,Vascular,33,2,Yes,10.0,Surgery Cases,2672,74
DOC08946,Surgery,Trauma,5,2,Yes,7.2,Surgery Cases,2692,76
DOC08947,Surgery,Thoracic,9,2,Yes,7.1,Surgery Cases,3845,67
DOC08948,Surgery,General,14,2,Yes,8.7,Surgery Cases,862,77
DOC08949,Surgery,Cardiac,9,2,Yes,7.9,Surgery Cases,3606,68
DOC08950,Surgery,General,10,2,Yes,8.2,Surgery Cases,4071,43
DOC08951,Surgery,Trauma,16,2,Yes,8.7,Surgery Cases,2147,66
DOC08952,Surgery,Trauma,20,2,Yes,9.9,Surgery Cases,4110,49
DOC08953,Surgery,Vascular,4,2,Yes,7.3,Surgery Cases,3546,68
DOC08954,Surgery,General,8,2,Yes,7.6,Surgery Cases,3397,57
DOC08955,Surgery,Trauma,12,2,Yes,8.6,Surgery Cases,3139,76
DOC08956,Surgery,Cardiac,37,2,Yes,10.0,Surgery Cases,2288,68
DOC08957,Surgery,Cardiac,12,2,Yes,7.9,Surgery Cases,4244,42
DOC08958,Surgery,Cardiac,23,2,Yes,10.0,Surgery Cases,2107,49
DOC08959,Surgery,Trauma,5,2,Yes,6.4,Surgery Cases,3712,65
DOC08960,Surgery,Thoracic,5,2,Yes,5.9,Surgery Cases,1698,67
DOC08961,Surgery,Trauma,14,2,Yes,8.9,Surgery Cases,4674,67
DOC08962,Surgery,Vascular,4,2,Yes,5.8,Surgery Cases,4949,70
DOC08963,Surgery,Trauma,5,2,Yes,5.8,Surgery Cases,1709,40
DOC08964,Surgery,Vascular,8,2,Yes,7.6,Surgery Cases,4656,52
DOC08965,Surgery,Trauma,22,2,Yes,10.0,Surgery Cases,2606,44
DOC08966,Surgery,Cardiac,16,2,Yes,9.2,Surgery Cases,2592,54
DOC08967,Surgery,Thoracic,2,2,No,5.8,Surgery Cases,4325,49
DOC08968,Surgery,Thoracic,10,2,Yes,8.5,Surgery Cases,4861,70
DOC08969,Surgery,General,9,2,Yes,8.0,Surgery Cases,3119,69
DOC08970,Surgery,Trauma,14,2,Yes,8.5,Surgery Cases,1864,63
DOC08971,Surgery,Trauma,17,2,Yes,9.8,Surgery Cases,3194,47
DOC08972,Surgery,Thoracic,22,2,Yes,10.0,Surgery Cases,890,53
DOC08973,Surgery,General,12,2,Yes,7.9,Surgery Cases,4117,42
DOC08974,Surgery,General,6,2,Yes,7.9,Surgery Cases,1273,70
DOC08975,Surgery,Cardiac,8,2,Yes,8.5,Surgery Cases,1749,66
DOC08976,Surgery,General,2,2,No,6.2,Surgery Cases,988,67
DOC08977,Surgery,General,10,2,Yes,8.5,Surgery Cases,4465,40
DOC08978,Surgery,Vascular,13,2,Yes,8.3,Surgery Cases,3424,79
DOC08979,Surgery,Thoracic,19,2,Yes,10.0,Surgery Cases,4803,63
DOC08980,Surgery,Cardiac,14,2,Yes,9.6,Surgery Cases,3964,69
DOC08981,Surgery,Trauma,3,2,Yes,5.7,Surgery Cases,1109,56
DOC08982,Surgery,General,5,2,Yes,7.2,Surgery Cases,1932,48
DOC08983,Surgery,Thoracic,24,2,Yes,10.0,Surgery Cases,3268,73
DOC08984,Surgery,General,6,2,Yes,6.5,Surgery Cases,1282,79
DOC08985,Surgery,Thoracic,12,2,Yes,9.4,Surgery Cases,1877,69
DOC08986,Surgery,Vascular,6,2,Yes,7.7,Surgery Cases,2119,75
DOC08987,Surgery,General,4,2,Yes,6.9,Surgery Cases,3492,59
DOC08988,Surgery,Cardiac,22,2,Yes,10.0,Surgery Cases,1724,45
DOC08989,Surgery,Thoracic,2,2,No,6.5,Surgery Cases,4656,46
DOC08990,Surgery,Vascular,6,2,Yes,7.3,Surgery Cases,4887,50
DOC08991,Surgery,Cardiac,1,2,No,6.1,Surgery Cases,2222,48
DOC08992,Surgery,Thoracic,21,2,Yes,9.9,Surgery Cases,3447,54
DOC08993,Surgery,General,4,2,No,5.6,Surgery Cases,3712,40
DOC08994,Surgery,Trauma,2,2,No,6.5,Surgery Cases,4895,58
DOC08995,Surgery,Thoracic,4,2,Yes,7.0,Surgery Cases,3257,74
DOC08996,Surgery,Trauma,11,2,Yes,8.4,Surgery Cases,4044,44
DOC08997,Surgery,Trauma,9,2,Yes,8.1,Surgery Cases,869,69
DOC08998,Surgery,Vascular,9,2,Yes,7.1,Surgery Cases,3149,53
DOC08999,Surgery,Thoracic,20,2,Yes,10.0,Surgery Cases,1055,46
DOC09000,Surgery,Thoracic,1,2,Yes,5.5,Surgery Cases,4380,56
DOC09001,Surgery,Vascular,1,2,No,5.0,Surgery Cases,3588,48
DOC09002,Surgery,Trauma,14,2,Yes,9.9,Surgery Cases,823,46
DOC09003,Surgery,General,1,2,No,5.0,Surgery Cases,4194,48
DOC09004,Surgery,Trauma,13,2,Yes,8.5,Surgery Cases,4465,63
DOC09005,Surgery,Trauma,3,2,No,7.1,Surgery Cases,2734,65
DOC09006,Surgery,Thoracic,2,2,No,5.2,Surgery Cases,3166,62
DOC09007,Surgery,General,5,2,Yes,6.8,Surgery Cases,4278,74
DOC09008,Surgery,Thoracic,4,2,Yes,6.5,Surgery Cases,4130,45
DOC09009,Surgery,Thoracic,2,2,No,5.4,Surgery Cases,2937,64
DOC09010,Surgery,Thoracic,6,2,Yes,6.2,Surgery Cases,1287,67
DOC09011,Surgery,Thoracic,1,2,No,6.4,Surgery Cases,4855,72
DOC09012,Surgery,Trauma,12,2,Yes,9.0,Surgery Cases,2963,72
DOC09013,Surgery,Thoracic,7,2,Yes,7.5,Surgery Cases,3356,72
DOC09014,Surgery,Vascular,4,2,Yes,6.9,Surgery Cases,2435,59
DOC09015,Surgery,Vascular,2,2,No,6.9,Surgery Cases,2435,54
DOC09016,Surgery,Cardiac,1,2,No,5.6,Surgery Cases,4789,48
DOC09017,Surgery,Cardiac,15,2,Yes,8.4,Surgery Cases,832,41
DOC09018,Surgery,Trauma,3,2,Yes,6.5,Surgery Cases,1711,52
DOC09019,Surgery,General,38,2,Yes,10.0,Surgery Cases,4086,76
DOC09020,Surgery,Thoracic,13,2,Yes,8.4,Surgery Cases,4271,65
DOC09021,Surgery,Trauma,7,2,Yes,6.6,Surgery Cases,3204,78
DOC09022,Surgery,Cardiac,2,2,No,6.2,Surgery Cases,3987,49
DOC09023,Surgery,Vascular,7,2,Yes,8.2,Surgery Cases,2023,46
DOC09024,Surgery,Vascular,6,2,Yes,6.5,Surgery Cases,2812,51
DOC09025,Surgery,Vascular,12,2,Yes,7.9,Surgery Cases,1833,44
DOC09026,Surgery,Cardiac,11,2,Yes,8.8,Surgery Cases,3639,46
DOC09027,Surgery,Trauma,7,2,Yes,6.7,Surgery Cases,2125,46
DOC09028,Surgery,Trauma,14,2,Yes,9.2,Surgery Cases,1303,41
DOC09029,Surgery,General,2,2,Yes,6.5,Surgery Cases,2412,69
DOC09030,Surgery,Cardiac,1,2,No,5.5,Surgery Cases,4584,50
DOC09031,Surgery,Vascular,4,2,Yes,6.1,Surgery Cases,3010,67
DOC09032,Surgery,General,3,2,No,6.2,Surgery Cases,4195,47
DOC09033,Surgery,General,4,2,Yes,6.6,Surgery Cases,2290,42
DOC09034,Surgery,Trauma,23,2,Yes,10.0,Surgery Cases,3534,59
DOC09035,Surgery,Vascular,39,2,Yes,10.0,Surgery Cases,3790,67
DOC09036,Surgery,Vascular,9,2,Yes,7.9,Surgery Cases,1252,67
DOC09037,Surgery,Vascular,8,2,Yes,7.0,Surgery Cases,4525,79
DOC09038,Surgery,General,4,2,Yes,6.7,Surgery Cases,1667,69
DOC09039,Surgery,Cardiac,2,2,No,6.5,Surgery Cases,2557,51
DOC09040,Surgery,Vascular,20,2,Yes,10.0,Surgery Cases,3883,52
DOC09041,Surgery,Trauma,5,2,Yes,6.1,Surgery Cases,2624,70
DOC09042,Surgery,Thoracic,4,2,Yes,7.2,Surgery Cases,3778,67
DOC09043,Surgery,Thoracic,4,2,No,6.7,Surgery Cases,4094,75
DOC09044,Surgery,Vascular,3,2,Yes,6.5,Surgery Cases,4617,53
DOC09045,Surgery,Vascular,3,2,Yes,6.4,Surgery Cases,1569,72
DOC09046,Surgery,Thoracic,14,2,Yes,9.9,Surgery Cases,1554,65
DOC09047,Surgery,Trauma,10,2,Yes,8.1,Surgery Cases,731,54
DOC09048,Surgery,Cardiac,13,2,Yes,8.5,Surgery Cases,2156,63
DOC09049,Surgery,Trauma,14,2,Yes,8.1,Surgery Cases,510,58
DOC09050,Surgery,Thoracic,21,2,Yes,10.0,Surgery Cases,4752,43
DOC09051,Surgery,Cardiac,23,2,Yes,10.0,Surgery Cases,4808,68
DOC09052,Surgery,General,4,2,No,7.0,Surgery Cases,2111,66
DOC09053,Surgery,Trauma,5,2,Yes,6.6,Surgery Cases,766,70
DOC09054,Surgery,Cardiac,10,2,Yes,8.8,Surgery Cases,1058,68
DOC09055,Surgery,General,6,2,Yes,6.1,Surgery Cases,3795,78
DOC09056,Surgery,Trauma,19,2,Yes,10.0,Surgery Cases,1544,55
DOC09057,Surgery,Trauma,10,2,Yes,7.5,Surgery Cases,1178,73
DOC09058,Surgery,Thoracic,16,2,Yes,8.9,Surgery Cases,1074,73
DOC09059,Surgery,Cardiac,15,2,Yes,9.3,Surgery Cases,4766,62
DOC09060,Surgery,Vascular,5,2,Yes,7.2,Surgery Cases,3065,41
DOC09061,Surgery,General,6,2,Yes,7.4,Surgery Cases,3394,54
DOC09062,Surgery,Thoracic,4,2,Yes,6.5,Surgery Cases,1487,40
DOC09063,Surgery,Trauma,16,2,Yes,10.0,Surgery Cases,3975,45
DOC09064,Surgery,Trauma,5,2,Yes,7.6,Surgery Cases,2044,47
DOC09065,Surgery,Trauma,24,2,Yes,10.0,Surgery Cases,4564,72
DOC09066,Surgery,Cardiac,14,2,Yes,9.9,Surgery Cases,1639,53
DOC09067,Surgery,Cardiac,14,2,Yes,9.5,Surgery Cases,2657,64
DOC09068,Surgery,Trauma,2,2,No,6.9,Surgery Cases,3767,46
DOC09069,Surgery,Vascular,4,2,Yes,7.2,Surgery Cases,4509,57
DOC09070,Surgery,Vascular,33,2,Yes,10.0,Surgery Cases,2349,69
DOC09071,Surgery,Vascular,4,2,Yes,5.8,Surgery Cases,2987,74
DOC09072,Surgery,Vascular,3,2,No,6.4,Surgery Cases,814,73
DOC09073,Surgery,Cardiac,30,2,Yes,10.0,Surgery Cases,1594,40
DOC09074,Surgery,Trauma,5,2,Yes,7.3,Surgery Cases,1615,62
DOC09075,Surgery,Trauma,6,2,Yes,7.4,Surgery Cases,715,53
DOC09076,Surgery,Cardiac,17,2,Yes,9.7,Surgery Cases,3007,57
DOC09077,Surgery,Cardiac,5,2,Yes,7.6,Surgery Cases,1415,77
DOC09078,Surgery,General,7,2,Yes,6.7,Surgery Cases,1435,69
DOC09079,Surgery,Vascular,12,2,Yes,8.9,Surgery Cases,2731,47
DOC09080,Surgery,Cardiac,17,2,Yes,9.4,Surgery Cases,1129,63
DOC09081,Surgery,Cardiac,5,2,Yes,7.3,Surgery Cases,3452,72
DOC09082,Surgery,Thoracic,2,2,Yes,5.3,Surgery Cases,2444,52
DOC09083,Surgery,Cardiac,4,2,No,6.3,Surgery Cases,812,56
DOC09084,Surgery,Cardiac,6,2,Yes,6.3,Surgery Cases,976,64
DOC09085,Surgery,Cardiac,6,2,Yes,7.0,Surgery Cases,3958,62
DOC09086,Surgery,Trauma,6,2,Yes,6.2,Surgery Cases,2322,74
DOC09087,Surgery,Trauma,11,2,Yes,8.8,Surgery Cases,2234,51
DOC09088,Surgery,Thoracic,4,2,Yes,7.3,Surgery Cases,2212,62
DOC09089,Surgery,Thoracic,23,2,Yes,10.0,Surgery Cases,3153,65
DOC09090,Surgery,Thoracic,21,2,Yes,10.0,Surgery Cases,3324,76
DOC09091,Surgery,Trauma,1,2,No,5.3,Surgery Cases,1970,52
DOC09092,Surgery,Thoracic,16,2,Yes,9.2,Surgery Cases,3101,70
DOC09093,Surgery,Trauma,1,2,Yes,5.1,Surgery Cases,2894,45
DOC09094,Surgery,Trauma,7,2,Yes,7.2,Surgery Cases,4559,55
DOC09095,Surgery,Trauma,32,2,Yes,10.0,Surgery Cases,1664,75
DOC09096,Surgery,General,24,2,Yes,10.0,Surgery Cases,1264,65
DOC09097,Surgery,Vascular,17,2,Yes,10.0,Surgery Cases,4801,71
DOC09098,Surgery,Trauma,5,2,Yes,6.2,Surgery Cases,1143,61
DOC09099,Surgery,Trauma,13,2,Yes,9.4,Surgery Cases,959,70
DOC09100,Surgery,Vascular,11,2,Yes,8.2,Surgery Cases,953,53
DOC09101,Surgery,Trauma,3,2,No,6.2,Surgery Cases,3248,48
