Vital_ID,Vital_Type,Age_Group,Condition_Modifier,Critical_Low_Threshold,Critical_High_Threshold,Moderate_Low_Threshold,Moderate_High_Threshold,Critical_Instability_Score,Moderate_Instability_Score
VITAL08550,Respiratory_Rate,Young_Adult,Post_Surgery,82.0,187.0,95.0,162.0,4,1
VITAL08551,Oxygen_Saturation,Elderly,ICU,57.0,209.0,89.0,149.0,4,2
VITAL08552,Heart_Rate,Middle_Age,Resting,45.0,240.0,69.0,142.0,4,2
VITAL08553,Respiratory_Rate,Very_Elderly,Intense_Exercise,64.0,168.0,77.0,167.0,4,1
VITAL08554,Blood_Pressure_Systolic,Adult,Intense_Exercise,48.0,185.0,96.0,134.0,4,1
VITAL08555,Blood_Sugar,Child,Resting,53.0,240.0,92.0,125.0,4,1
VITAL08556,Respiratory_Rate,Very_Elderly,Intense_Exercise,79.0,158.0,87.0,132.0,3,1
VITAL08557,Oxygen_Saturation,Elderly,Post_Surgery,63.0,230.0,75.0,151.0,3,2
VITAL08558,Blood_Pressure_Diastolic,Child,Resting,84.0,238.0,61.0,120.0,3,2
VITAL08559,Blood_Pressure_Systolic,Young_Adult,ICU,80.0,189.0,63.0,123.0,3,2
VITAL08560,Oxygen_Saturation,Very_Elderly,ICU,73.0,184.0,81.0,124.0,4,2
VITAL08561,Blood_Pressure_Diastolic,Middle_Age,Light_Activity,30.0,234.0,95.0,145.0,3,1
VITAL08562,Respiratory_Rate,Young_Adult,ICU,34.0,151.0,62.0,179.0,3,2
VITAL08563,Respiratory_Rate,Very_Elderly,Moderate_Exercise,31.0,154.0,99.0,163.0,3,2
VITAL08564,Blood_Pressure_Systolic,Young_Adult,Resting,47.0,179.0,63.0,145.0,3,2
VITAL08565,Oxygen_Saturation,Adult,Moderate_Exercise,62.0,186.0,67.0,127.0,4,2
VITAL08566,Blood_Pressure_Systolic,Adult,Intense_Exercise,61.0,174.0,66.0,136.0,4,1
VITAL08567,Heart_Rate,Adult,Light_Activity,66.0,215.0,87.0,135.0,4,2
VITAL08568,Blood_Sugar,Adult,Light_Activity,50.0,194.0,88.0,126.0,3,1
VITAL08569,Temperature,Young_Adult,Intense_Exercise,48.0,207.0,83.0,123.0,3,1
VITAL08570,Blood_Sugar,Young_Adult,Post_Surgery,51.0,202.0,82.0,137.0,3,2
VITAL08571,Blood_Pressure_Systolic,Infant,Intense_Exercise,76.0,202.0,66.0,164.0,3,1
VITAL08572,Blood_Pressure_Systolic,Young_Adult,Intense_Exercise,51.0,195.0,69.0,149.0,4,1
VITAL08573,Oxygen_Saturation,Middle_Age,ICU,87.0,242.0,85.0,130.0,4,1
VITAL08574,Temperature,Child,ICU,38.0,239.0,62.0,147.0,4,1
VITAL08575,Blood_Pressure_Systolic,Elderly,Resting,72.0,232.0,85.0,141.0,4,2
VITAL08576,Temperature,Young_Adult,Moderate_Exercise,63.0,236.0,78.0,146.0,4,1
VITAL08577,Blood_Sugar,Middle_Age,Moderate_Exercise,61.0,158.0,92.0,122.0,3,1
VITAL08578,Temperature,Elderly,Post_Surgery,61.0,226.0,60.0,169.0,4,2
VITAL08579,Oxygen_Saturation,Adult,Moderate_Exercise,31.0,175.0,72.0,127.0,3,1
VITAL08580,Respiratory_Rate,Child,Resting,81.0,170.0,90.0,134.0,4,1
VITAL08581,Respiratory_Rate,Adolescent,Light_Activity,86.0,222.0,84.0,143.0,4,2
VITAL08582,Blood_Sugar,Middle_Age,Post_Surgery,41.0,195.0,95.0,135.0,4,1
VITAL08583,Heart_Rate,Middle_Age,Resting,83.0,186.0,92.0,125.0,4,1
VITAL08584,Blood_Pressure_Systolic,Very_Elderly,Light_Activity,85.0,196.0,87.0,148.0,3,1
VITAL08585,Heart_Rate,Adult,ICU,77.0,248.0,81.0,151.0,4,1
VITAL08586,Oxygen_Saturation,Middle_Age,Intense_Exercise,30.0,153.0,66.0,160.0,3,2
VITAL08587,Blood_Sugar,Infant,Light_Activity,32.0,247.0,71.0,123.0,3,1
VITAL08588,Respiratory_Rate,Adolescent,ICU,47.0,215.0,80.0,164.0,4,2
VITAL08589,Oxygen_Saturation,Adolescent,Resting,46.0,168.0,75.0,138.0,3,2
VITAL08590,Heart_Rate,Very_Elderly,Intense_Exercise,79.0,172.0,94.0,129.0,3,2
VITAL08591,Blood_Pressure_Diastolic,Adolescent,Post_Surgery,72.0,199.0,99.0,131.0,4,1
VITAL08592,Temperature,Adolescent,ICU,42.0,209.0,75.0,145.0,3,2
VITAL08593,Heart_Rate,Adolescent,Post_Surgery,44.0,219.0,83.0,141.0,4,2
VITAL08594,Blood_Pressure_Systolic,Young_Adult,Resting,84.0,171.0,76.0,171.0,3,1
VITAL08595,Oxygen_Saturation,Infant,ICU,43.0,232.0,62.0,166.0,4,1
VITAL08596,Blood_Sugar,Adult,Intense_Exercise,49.0,200.0,68.0,150.0,3,2
VITAL08597,Blood_Pressure_Systolic,Very_Elderly,Moderate_Exercise,75.0,195.0,67.0,151.0,3,2
VITAL08598,Temperature,Adolescent,Intense_Exercise,51.0,249.0,97.0,160.0,3,2
VITAL08599,Heart_Rate,Young_Adult,Post_Surgery,83.0,209.0,72.0,175.0,3,1
VITAL08600,Oxygen_Saturation,Very_Elderly,ICU,38.0,234.0,75.0,136.0,4,1
VITAL08601,Temperature,Middle_Age,Post_Surgery,74.0,155.0,79.0,139.0,3,1
VITAL08602,Temperature,Adolescent,Post_Surgery,78.0,164.0,82.0,176.0,4,1
VITAL08603,Blood_Pressure_Systolic,Elderly,Intense_Exercise,81.0,155.0,74.0,146.0,4,1
VITAL08604,Respiratory_Rate,Adolescent,Intense_Exercise,36.0,246.0,95.0,137.0,4,2
VITAL08605,Blood_Pressure_Systolic,Middle_Age,Resting,59.0,240.0,69.0,143.0,3,2
VITAL08606,Oxygen_Saturation,Child,Moderate_Exercise,79.0,152.0,68.0,135.0,4,1
VITAL08607,Respiratory_Rate,Young_Adult,Moderate_Exercise,32.0,154.0,84.0,172.0,3,2
VITAL08608,Blood_Sugar,Infant,Post_Surgery,31.0,227.0,88.0,176.0,3,2
VITAL08609,Blood_Sugar,Infant,Moderate_Exercise,49.0,192.0,67.0,126.0,4,1
VITAL08610,Oxygen_Saturation,Very_Elderly,Post_Surgery,46.0,154.0,60.0,132.0,3,1
VITAL08611,Blood_Pressure_Systolic,Elderly,Light_Activity,51.0,229.0,90.0,122.0,4,2
VITAL08612,Blood_Pressure_Diastolic,Adolescent,ICU,88.0,198.0,68.0,171.0,3,2
VITAL08613,Oxygen_Saturation,Adolescent,Post_Surgery,65.0,183.0,94.0,147.0,4,1
VITAL08614,Temperature,Child,Resting,88.0,168.0,91.0,143.0,4,1
VITAL08615,Temperature,Elderly,Light_Activity,45.0,246.0,61.0,175.0,4,2
VITAL08616,Heart_Rate,Young_Adult,Post_Surgery,58.0,240.0,72.0,121.0,3,1
VITAL08617,Blood_Pressure_Systolic,Child,Resting,81.0,212.0,79.0,130.0,3,1
VITAL08618,Oxygen_Saturation,Infant,ICU,78.0,219.0,95.0,144.0,4,2
VITAL08619,Oxygen_Saturation,Young_Adult,ICU,50.0,249.0,68.0,147.0,4,2
VITAL08620,Temperature,Elderly,Moderate_Exercise,30.0,153.0,85.0,130.0,3,1
VITAL08621,Blood_Pressure_Systolic,Young_Adult,Resting,52.0,217.0,61.0,171.0,3,1
VITAL08622,Respiratory_Rate,Elderly,Intense_Exercise,88.0,222.0,79.0,172.0,3,2
VITAL08623,Oxygen_Saturation,Middle_Age,ICU,54.0,159.0,76.0,124.0,3,2
VITAL08624,Heart_Rate,Very_Elderly,Moderate_Exercise,56.0,162.0,92.0,164.0,3,1
VITAL08625,Blood_Pressure_Systolic,Adult,ICU,66.0,249.0,81.0,169.0,4,1
VITAL08626,Blood_Sugar,Adolescent,Light_Activity,51.0,155.0,84.0,167.0,4,1
VITAL08627,Temperature,Child,Moderate_Exercise,48.0,203.0,69.0,144.0,4,1
VITAL08628,Temperature,Infant,Resting,75.0,223.0,62.0,156.0,4,1
VITAL08629,Respiratory_Rate,Elderly,Intense_Exercise,32.0,183.0,66.0,144.0,3,2
VITAL08630,Blood_Pressure_Diastolic,Adolescent,Light_Activity,59.0,169.0,60.0,176.0,3,2
VITAL08631,Heart_Rate,Child,Intense_Exercise,76.0,228.0,88.0,178.0,3,1
VITAL08632,Blood_Pressure_Systolic,Adolescent,Light_Activity,44.0,246.0,94.0,125.0,3,1
VITAL08633,Blood_Pressure_Diastolic,Very_Elderly,ICU,66.0,200.0,62.0,133.0,3,2
VITAL08634,Respiratory_Rate,Adult,Moderate_Exercise,63.0,189.0,89.0,159.0,4,2
VITAL08635,Blood_Pressure_Systolic,Middle_Age,Moderate_Exercise,62.0,163.0,71.0,171.0,3,1
VITAL08636,Oxygen_Saturation,Middle_Age,Light_Activity,52.0,210.0,97.0,146.0,3,1
VITAL08637,Oxygen_Saturation,Adolescent,Light_Activity,33.0,159.0,88.0,132.0,3,2
VITAL08638,Heart_Rate,Elderly,Intense_Exercise,55.0,211.0,98.0,179.0,4,2
VITAL08639,Temperature,Adult,Light_Activity,86.0,202.0,88.0,147.0,3,1
VITAL08640,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,86.0,151.0,67.0,152.0,4,1
VITAL08641,Oxygen_Saturation,Middle_Age,Post_Surgery,88.0,229.0,66.0,142.0,3,2
VITAL08642,Blood_Pressure_Diastolic,Very_Elderly,Intense_Exercise,45.0,248.0,94.0,121.0,3,1
VITAL08643,Blood_Sugar,Middle_Age,Resting,48.0,153.0,85.0,122.0,3,1
VITAL08644,Blood_Pressure_Diastolic,Infant,ICU,62.0,245.0,74.0,174.0,4,1
VITAL08645,Temperature,Young_Adult,ICU,62.0,155.0,73.0,177.0,4,2
VITAL08646,Respiratory_Rate,Young_Adult,Light_Activity,60.0,239.0,99.0,123.0,3,1
VITAL08647,Blood_Sugar,Very_Elderly,Light_Activity,40.0,158.0,67.0,143.0,4,1
VITAL08648,Temperature,Child,ICU,34.0,196.0,83.0,173.0,4,2
VITAL08649,Heart_Rate,Infant,Light_Activity,73.0,247.0,97.0,150.0,4,1
VITAL08650,Oxygen_Saturation,Adolescent,Intense_Exercise,72.0,151.0,86.0,158.0,3,2
VITAL08651,Blood_Sugar,Infant,Post_Surgery,38.0,196.0,88.0,148.0,4,1
VITAL08652,Blood_Pressure_Systolic,Adult,Intense_Exercise,88.0,244.0,85.0,145.0,3,2
VITAL08653,Oxygen_Saturation,Young_Adult,Moderate_Exercise,65.0,207.0,96.0,142.0,3,1
VITAL08654,Heart_Rate,Infant,Intense_Exercise,57.0,237.0,82.0,166.0,3,1
VITAL08655,Oxygen_Saturation,Elderly,Intense_Exercise,59.0,249.0,90.0,168.0,3,1
VITAL08656,Oxygen_Saturation,Middle_Age,Moderate_Exercise,36.0,179.0,64.0,131.0,3,2
VITAL08657,Blood_Pressure_Systolic,Very_Elderly,Post_Surgery,87.0,171.0,81.0,120.0,4,2
VITAL08658,Blood_Pressure_Systolic,Young_Adult,ICU,82.0,166.0,96.0,146.0,3,2
VITAL08659,Blood_Sugar,Very_Elderly,Resting,43.0,247.0,92.0,124.0,4,2
VITAL08660,Heart_Rate,Very_Elderly,ICU,33.0,170.0,84.0,144.0,4,1
VITAL08661,Blood_Pressure_Systolic,Child,Light_Activity,51.0,181.0,93.0,138.0,4,1
VITAL08662,Blood_Sugar,Adolescent,Intense_Exercise,46.0,235.0,97.0,156.0,3,2
VITAL08663,Oxygen_Saturation,Adolescent,Light_Activity,47.0,190.0,98.0,167.0,3,1
VITAL08664,Heart_Rate,Elderly,Intense_Exercise,37.0,245.0,60.0,164.0,4,2
VITAL08665,Blood_Pressure_Diastolic,Middle_Age,Intense_Exercise,89.0,161.0,94.0,126.0,3,2
VITAL08666,Temperature,Young_Adult,Light_Activity,35.0,184.0,60.0,159.0,3,2
VITAL08667,Oxygen_Saturation,Child,ICU,69.0,174.0,66.0,135.0,4,1
VITAL08668,Respiratory_Rate,Adult,Moderate_Exercise,30.0,172.0,89.0,126.0,4,1
VITAL08669,Heart_Rate,Elderly,Moderate_Exercise,83.0,178.0,97.0,125.0,4,2
VITAL08670,Heart_Rate,Adolescent,Resting,38.0,169.0,79.0,178.0,4,2
VITAL08671,Blood_Sugar,Child,Light_Activity,76.0,207.0,64.0,166.0,4,2
VITAL08672,Blood_Pressure_Diastolic,Adolescent,Resting,36.0,152.0,96.0,131.0,3,1
VITAL08673,Heart_Rate,Very_Elderly,ICU,53.0,169.0,85.0,156.0,4,1
VITAL08674,Blood_Pressure_Diastolic,Very_Elderly,Resting,79.0,238.0,89.0,168.0,3,1
VITAL08675,Oxygen_Saturation,Adult,Resting,69.0,163.0,92.0,133.0,3,1
VITAL08676,Blood_Pressure_Diastolic,Infant,Intense_Exercise,67.0,232.0,97.0,162.0,4,1
VITAL08677,Blood_Pressure_Systolic,Adolescent,Intense_Exercise,62.0,163.0,88.0,125.0,4,2
VITAL08678,Blood_Sugar,Very_Elderly,Intense_Exercise,65.0,205.0,62.0,157.0,4,2
VITAL08679,Blood_Pressure_Systolic,Child,Resting,67.0,181.0,68.0,161.0,3,2
VITAL08680,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,41.0,199.0,99.0,177.0,4,1
VITAL08681,Oxygen_Saturation,Elderly,Resting,66.0,206.0,82.0,146.0,4,2
VITAL08682,Temperature,Adolescent,ICU,45.0,239.0,90.0,163.0,4,2
VITAL08683,Oxygen_Saturation,Adolescent,Resting,75.0,153.0,94.0,153.0,4,1
VITAL08684,Oxygen_Saturation,Adolescent,Intense_Exercise,81.0,194.0,60.0,133.0,3,2
VITAL08685,Blood_Pressure_Diastolic,Elderly,Moderate_Exercise,63.0,227.0,64.0,170.0,4,1
VITAL08686,Oxygen_Saturation,Very_Elderly,Moderate_Exercise,33.0,199.0,75.0,159.0,3,1
VITAL08687,Blood_Sugar,Middle_Age,Light_Activity,45.0,160.0,63.0,165.0,4,2
VITAL08688,Temperature,Young_Adult,ICU,75.0,194.0,65.0,127.0,4,2
VITAL08689,Oxygen_Saturation,Adolescent,Intense_Exercise,35.0,180.0,96.0,155.0,3,2
VITAL08690,Respiratory_Rate,Very_Elderly,Light_Activity,72.0,202.0,99.0,172.0,4,2
VITAL08691,Blood_Pressure_Diastolic,Infant,Light_Activity,41.0,181.0,71.0,149.0,3,2
VITAL08692,Blood_Pressure_Diastolic,Young_Adult,Resting,48.0,214.0,64.0,171.0,3,2
VITAL08693,Temperature,Adult,Post_Surgery,76.0,166.0,85.0,148.0,4,2
VITAL08694,Blood_Sugar,Middle_Age,Resting,41.0,184.0,87.0,142.0,3,1
VITAL08695,Oxygen_Saturation,Child,Resting,52.0,198.0,85.0,178.0,3,2
VITAL08696,Respiratory_Rate,Infant,Post_Surgery,84.0,193.0,69.0,150.0,3,1
VITAL08697,Oxygen_Saturation,Elderly,ICU,86.0,162.0,85.0,130.0,4,1
VITAL08698,Blood_Sugar,Adolescent,Resting,66.0,168.0,61.0,144.0,4,2
VITAL08699,Respiratory_Rate,Adult,Post_Surgery,32.0,240.0,65.0,173.0,3,2
VITAL08700,Heart_Rate,Adolescent,Resting,46.0,212.0,93.0,161.0,4,1
VITAL08701,Blood_Sugar,Adolescent,Intense_Exercise,47.0,236.0,75.0,132.0,3,1
VITAL08702,Blood_Sugar,Child,Post_Surgery,35.0,211.0,73.0,144.0,3,2
VITAL08703,Oxygen_Saturation,Young_Adult,Light_Activity,83.0,248.0,67.0,152.0,3,2
VITAL08704,Heart_Rate,Adolescent,Moderate_Exercise,85.0,227.0,95.0,162.0,4,1
VITAL08705,Heart_Rate,Middle_Age,Light_Activity,32.0,230.0,76.0,137.0,3,1
VITAL08706,Blood_Pressure_Systolic,Very_Elderly,Light_Activity,83.0,218.0,96.0,148.0,4,1
VITAL08707,Respiratory_Rate,Adolescent,Resting,72.0,182.0,94.0,142.0,3,2
VITAL08708,Heart_Rate,Middle_Age,Intense_Exercise,35.0,213.0,99.0,151.0,3,2
VITAL08709,Respiratory_Rate,Child,Post_Surgery,47.0,153.0,77.0,146.0,4,2
VITAL08710,Blood_Pressure_Diastolic,Infant,Resting,87.0,169.0,68.0,157.0,3,1
VITAL08711,Blood_Pressure_Diastolic,Adult,Post_Surgery,66.0,188.0,66.0,137.0,4,2
VITAL08712,Blood_Sugar,Adult,Moderate_Exercise,57.0,158.0,76.0,176.0,3,1
VITAL08713,Blood_Pressure_Systolic,Very_Elderly,Resting,76.0,216.0,89.0,151.0,4,1
VITAL08714,Oxygen_Saturation,Middle_Age,Moderate_Exercise,71.0,150.0,65.0,157.0,4,2
VITAL08715,Heart_Rate,Young_Adult,Post_Surgery,89.0,175.0,94.0,158.0,4,1
VITAL08716,Respiratory_Rate,Child,Post_Surgery,53.0,185.0,76.0,125.0,4,1
VITAL08717,Temperature,Infant,Intense_Exercise,70.0,217.0,78.0,170.0,4,2
VITAL08718,Oxygen_Saturation,Young_Adult,Resting,40.0,192.0,91.0,144.0,4,2
VITAL08719,Heart_Rate,Adolescent,Light_Activity,88.0,247.0,83.0,167.0,4,2
VITAL08720,Heart_Rate,Young_Adult,ICU,69.0,182.0,96.0,159.0,3,1
VITAL08721,Oxygen_Saturation,Very_Elderly,ICU,58.0,233.0,82.0,162.0,3,1
VITAL08722,Blood_Pressure_Diastolic,Elderly,Post_Surgery,60.0,199.0,94.0,156.0,3,2
VITAL08723,Temperature,Middle_Age,Resting,47.0,222.0,64.0,137.0,3,2
VITAL08724,Blood_Sugar,Child,Light_Activity,49.0,211.0,73.0,157.0,4,2
VITAL08725,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,50.0,220.0,74.0,124.0,3,2
VITAL08726,Temperature,Middle_Age,Light_Activity,35.0,170.0,60.0,157.0,3,2
VITAL08727,Blood_Sugar,Very_Elderly,Moderate_Exercise,39.0,197.0,62.0,179.0,4,2
VITAL08728,Blood_Sugar,Middle_Age,Post_Surgery,82.0,222.0,86.0,128.0,4,1
VITAL08729,Blood_Pressure_Systolic,Adult,Post_Surgery,67.0,229.0,91.0,176.0,3,2
VITAL08730,Blood_Pressure_Diastolic,Very_Elderly,Intense_Exercise,37.0,172.0,81.0,153.0,4,1
VITAL08731,Oxygen_Saturation,Adult,Light_Activity,71.0,207.0,96.0,167.0,4,1
VITAL08732,Blood_Pressure_Diastolic,Young_Adult,Intense_Exercise,46.0,212.0,65.0,135.0,3,1
VITAL08733,Temperature,Young_Adult,Post_Surgery,45.0,185.0,96.0,150.0,4,1
VITAL08734,Blood_Pressure_Systolic,Child,Moderate_Exercise,30.0,164.0,79.0,123.0,4,2
VITAL08735,Oxygen_Saturation,Very_Elderly,Light_Activity,35.0,200.0,96.0,122.0,4,1
VITAL08736,Blood_Pressure_Systolic,Infant,Post_Surgery,45.0,236.0,87.0,122.0,3,2
VITAL08737,Blood_Sugar,Infant,Post_Surgery,65.0,227.0,61.0,136.0,3,2
VITAL08738,Blood_Pressure_Systolic,Adolescent,Moderate_Exercise,70.0,174.0,96.0,159.0,4,1
VITAL08739,Respiratory_Rate,Young_Adult,Intense_Exercise,60.0,231.0,76.0,176.0,3,2
VITAL08740,Oxygen_Saturation,Adolescent,Resting,77.0,156.0,98.0,141.0,4,1
VITAL08741,Blood_Pressure_Systolic,Middle_Age,Intense_Exercise,74.0,182.0,77.0,176.0,3,1
VITAL08742,Respiratory_Rate,Young_Adult,Light_Activity,37.0,220.0,65.0,143.0,3,2
VITAL08743,Temperature,Infant,Intense_Exercise,66.0,242.0,82.0,165.0,3,2
VITAL08744,Respiratory_Rate,Middle_Age,Light_Activity,69.0,207.0,68.0,120.0,4,2
VITAL08745,Heart_Rate,Elderly,ICU,58.0,191.0,87.0,154.0,3,1
VITAL08746,Respiratory_Rate,Infant,Moderate_Exercise,84.0,180.0,74.0,158.0,4,2
VITAL08747,Oxygen_Saturation,Middle_Age,Light_Activity,82.0,197.0,82.0,145.0,4,2
VITAL08748,Heart_Rate,Young_Adult,Moderate_Exercise,54.0,227.0,88.0,136.0,4,2
VITAL08749,Blood_Pressure_Diastolic,Middle_Age,Intense_Exercise,42.0,177.0,81.0,133.0,3,1
VITAL08750,Heart_Rate,Infant,Light_Activity,48.0,186.0,60.0,149.0,4,2
VITAL08751,Blood_Sugar,Elderly,Intense_Exercise,71.0,213.0,63.0,136.0,3,2
VITAL08752,Blood_Pressure_Systolic,Middle_Age,Light_Activity,46.0,234.0,64.0,148.0,3,1
VITAL08753,Oxygen_Saturation,Adult,ICU,76.0,189.0,60.0,126.0,3,1
VITAL08754,Heart_Rate,Middle_Age,Intense_Exercise,78.0,223.0,75.0,134.0,4,2
VITAL08755,Blood_Sugar,Adult,Resting,39.0,240.0,65.0,154.0,4,2
VITAL08756,Heart_Rate,Adult,Post_Surgery,72.0,221.0,70.0,138.0,4,2
VITAL08757,Temperature,Adolescent,Intense_Exercise,36.0,239.0,75.0,145.0,4,2
VITAL08758,Blood_Pressure_Systolic,Child,Resting,46.0,233.0,95.0,170.0,4,1
VITAL08759,Oxygen_Saturation,Young_Adult,Intense_Exercise,41.0,244.0,82.0,165.0,3,2
VITAL08760,Temperature,Infant,Post_Surgery,48.0,188.0,74.0,129.0,4,2
VITAL08761,Respiratory_Rate,Infant,Moderate_Exercise,36.0,201.0,77.0,132.0,4,2
VITAL08762,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,79.0,209.0,61.0,176.0,4,1
VITAL08763,Respiratory_Rate,Very_Elderly,Light_Activity,35.0,184.0,63.0,122.0,3,2
VITAL08764,Temperature,Middle_Age,Intense_Exercise,40.0,172.0,97.0,155.0,4,2
VITAL08765,Blood_Sugar,Adult,ICU,58.0,235.0,68.0,173.0,3,2
VITAL08766,Temperature,Infant,ICU,38.0,185.0,78.0,147.0,3,1
VITAL08767,Blood_Pressure_Systolic,Child,ICU,53.0,186.0,93.0,173.0,4,2
VITAL08768,Blood_Pressure_Diastolic,Middle_Age,ICU,45.0,179.0,70.0,151.0,3,1
VITAL08769,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,70.0,240.0,75.0,148.0,3,2
VITAL08770,Blood_Pressure_Diastolic,Adolescent,Resting,62.0,235.0,76.0,177.0,4,2
VITAL08771,Heart_Rate,Elderly,Light_Activity,77.0,158.0,90.0,173.0,4,1
VITAL08772,Blood_Sugar,Elderly,Resting,52.0,225.0,85.0,150.0,4,2
VITAL08773,Blood_Sugar,Adult,Resting,73.0,187.0,87.0,138.0,4,1
VITAL08774,Oxygen_Saturation,Adolescent,Moderate_Exercise,34.0,167.0,67.0,158.0,4,2
VITAL08775,Heart_Rate,Child,Intense_Exercise,77.0,191.0,77.0,158.0,4,2
VITAL08776,Blood_Pressure_Systolic,Adult,Post_Surgery,30.0,157.0,83.0,167.0,3,2
VITAL08777,Heart_Rate,Middle_Age,Light_Activity,58.0,224.0,86.0,133.0,3,2
VITAL08778,Temperature,Young_Adult,ICU,55.0,200.0,61.0,166.0,4,2
VITAL08779,Blood_Pressure_Systolic,Middle_Age,Light_Activity,66.0,187.0,98.0,155.0,3,1
VITAL08780,Blood_Pressure_Diastolic,Elderly,Resting,61.0,206.0,86.0,156.0,4,1
VITAL08781,Blood_Pressure_Systolic,Infant,Moderate_Exercise,68.0,210.0,96.0,178.0,4,2
VITAL08782,Blood_Pressure_Diastolic,Adolescent,Light_Activity,30.0,188.0,87.0,154.0,4,2
VITAL08783,Respiratory_Rate,Middle_Age,Light_Activity,74.0,150.0,88.0,164.0,3,2
VITAL08784,Heart_Rate,Middle_Age,Post_Surgery,63.0,179.0,60.0,147.0,3,2
VITAL08785,Oxygen_Saturation,Very_Elderly,Moderate_Exercise,39.0,240.0,91.0,173.0,4,1
VITAL08786,Respiratory_Rate,Very_Elderly,Moderate_Exercise,33.0,189.0,85.0,135.0,4,2
VITAL08787,Oxygen_Saturation,Adult,ICU,51.0,154.0,83.0,148.0,4,1
VITAL08788,Blood_Pressure_Diastolic,Elderly,Light_Activity,43.0,218.0,87.0,128.0,4,1
VITAL08789,Blood_Pressure_Diastolic,Adolescent,Moderate_Exercise,58.0,155.0,83.0,167.0,4,2
VITAL08790,Oxygen_Saturation,Infant,Light_Activity,55.0,158.0,73.0,140.0,4,1
VITAL08791,Blood_Pressure_Diastolic,Adult,Intense_Exercise,43.0,182.0,99.0,158.0,3,2
VITAL08792,Respiratory_Rate,Very_Elderly,Post_Surgery,56.0,189.0,83.0,173.0,3,1
VITAL08793,Oxygen_Saturation,Child,Intense_Exercise,76.0,218.0,67.0,128.0,4,2
VITAL08794,Oxygen_Saturation,Young_Adult,ICU,35.0,185.0,79.0,137.0,4,1
VITAL08795,Blood_Pressure_Diastolic,Adolescent,Intense_Exercise,44.0,184.0,69.0,163.0,4,1
VITAL08796,Heart_Rate,Very_Elderly,Resting,45.0,247.0,67.0,178.0,3,1
VITAL08797,Blood_Pressure_Systolic,Adult,Resting,32.0,234.0,64.0,169.0,3,2
VITAL08798,Temperature,Very_Elderly,Light_Activity,42.0,191.0,96.0,171.0,3,1
VITAL08799,Blood_Sugar,Adult,ICU,87.0,157.0,93.0,142.0,4,2
VITAL08800,Blood_Sugar,Very_Elderly,Intense_Exercise,42.0,179.0,64.0,150.0,3,2
VITAL08801,Respiratory_Rate,Adult,Light_Activity,84.0,236.0,79.0,178.0,4,1
VITAL08802,Respiratory_Rate,Middle_Age,Post_Surgery,36.0,211.0,66.0,164.0,4,1
VITAL08803,Respiratory_Rate,Adult,Light_Activity,47.0,240.0,79.0,152.0,3,2
VITAL08804,Respiratory_Rate,Adolescent,Resting,86.0,232.0,75.0,120.0,3,1
VITAL08805,Blood_Pressure_Systolic,Very_Elderly,Resting,89.0,186.0,62.0,162.0,4,1
VITAL08806,Oxygen_Saturation,Child,Resting,82.0,246.0,75.0,157.0,4,1
VITAL08807,Heart_Rate,Adolescent,Light_Activity,84.0,189.0,73.0,179.0,4,2
VITAL08808,Blood_Pressure_Systolic,Child,Post_Surgery,55.0,227.0,81.0,162.0,3,1
VITAL08809,Blood_Pressure_Diastolic,Very_Elderly,Light_Activity,75.0,164.0,82.0,141.0,3,2
VITAL08810,Blood_Sugar,Elderly,Resting,85.0,244.0,60.0,160.0,4,2
VITAL08811,Oxygen_Saturation,Young_Adult,ICU,87.0,206.0,72.0,175.0,4,1
VITAL08812,Heart_Rate,Elderly,Light_Activity,34.0,213.0,65.0,150.0,3,2
VITAL08813,Blood_Sugar,Child,Intense_Exercise,55.0,180.0,86.0,167.0,3,2
VITAL08814,Temperature,Infant,Light_Activity,48.0,201.0,68.0,175.0,3,2
VITAL08815,Blood_Pressure_Diastolic,Elderly,Intense_Exercise,34.0,200.0,80.0,142.0,4,2
VITAL08816,Blood_Pressure_Diastolic,Elderly,Light_Activity,48.0,212.0,69.0,174.0,4,1
VITAL08817,Respiratory_Rate,Elderly,Post_Surgery,64.0,172.0,97.0,146.0,4,2
VITAL08818,Blood_Pressure_Systolic,Very_Elderly,Post_Surgery,65.0,241.0,64.0,126.0,3,1
VITAL08819,Respiratory_Rate,Infant,Resting,41.0,156.0,78.0,162.0,4,2
VITAL08820,Blood_Pressure_Systolic,Very_Elderly,ICU,52.0,161.0,75.0,171.0,4,2
VITAL08821,Heart_Rate,Middle_Age,Light_Activity,69.0,172.0,93.0,167.0,4,1
VITAL08822,Temperature,Young_Adult,Light_Activity,79.0,210.0,68.0,131.0,3,1
VITAL08823,Blood_Pressure_Diastolic,Child,Post_Surgery,76.0,159.0,89.0,148.0,4,2
VITAL08824,Respiratory_Rate,Adult,Resting,38.0,163.0,96.0,140.0,4,2
VITAL08825,Blood_Pressure_Diastolic,Adolescent,Light_Activity,66.0,157.0,70.0,127.0,3,1
VITAL08826,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,67.0,205.0,98.0,128.0,4,2
